employee_id,department,region,education,gender,recruitment_channel,no_of_trainings,age,previous_year_rating,length_of_service,awards_won?,avg_training_score,is_promoted
75091,Operations,region_2,Bachelor's,f,sourcing,1,27,1.0,6,0,61,0
62572,Operations,region_22,Bachelor's,m,other,1,28,2.0,6,0,61,0
38099,R&D,region_2,Bachelor's,m,sourcing,2,37,5.0,3,0,86,0
31975,Analytics,region_28,Master's & above,m,other,2,36,5.0,9,0,82,0
48087,Operations,region_4,Bachelor's,f,other,1,32,5.0,5,0,64,0
18441,Operations,region_15,Bachelor's,m,referred,1,33,3.0,3,0,60,0
54075,Sales & Marketing,region_13,Bachelor's,m,sourcing,1,27,5.0,2,0,48,0
9812,Operations,region_2,Bachelor's,f,sourcing,1,38,3.0,2,0,61,0
73156,Sales & Marketing,region_25,Bachelor's,m,other,1,38,3.0,4,0,49,0
14002,Procurement,region_2,Master's & above,f,other,1,32,3.0,6,0,74,0
36862,R&D,region_4,Bachelor's,m,sourcing,1,32,4.0,6,0,81,0
60799,Operations,region_2,Bachelor's,m,sourcing,1,34,2.0,6,0,57,0
44997,Technology,region_31,Master's & above,f,other,1,34,3.0,4,0,79,0
64922,Operations,region_22,Bachelor's,m,sourcing,2,30,5.0,5,0,58,0
70584,Sales & Marketing,region_22,Bachelor's,m,sourcing,1,32,4.0,2,0,52,0
17675,HR,region_2,Bachelor's,m,other,1,45,4.0,2,0,44,0
53638,Sales & Marketing,region_4,Bachelor's,m,other,1,42,4.0,11,0,97,1
16734,Sales & Marketing,region_9,Bachelor's,m,sourcing,2,26,3.0,4,0,53,0
27693,Technology,region_31,Bachelor's,f,other,2,31,1.0,6,0,80,0
4023,Sales & Marketing,region_22,Bachelor's,f,sourcing,1,35,3.0,7,0,49,0
59969,Operations,region_16,Master's & above,m,other,1,34,5.0,8,1,87,1
57436,Operations,region_26,Bachelor's,m,sourcing,1,29,1.0,4,0,58,0
70278,Procurement,region_17,Master's & above,m,other,1,37,5.0,8,0,70,0
48456,HR,region_2,Below Secondary,m,other,1,23,4.0,1,0,50,0
15024,Technology,region_32,Bachelor's,f,sourcing,4,32,5.0,8,0,93,1
4087,Sales & Marketing,region_2,Bachelor's,f,other,1,35,5.0,3,0,49,0
35188,Operations,region_23,Master's & above,m,other,1,41,3.0,7,0,61,0
35934,Operations,region_24,Bachelor's,m,other,1,33,3.0,4,0,63,0
9443,Operations,region_2,Bachelor's,m,sourcing,1,49,1.0,7,0,61,0
66828,Sales & Marketing,region_22,Master's & above,m,other,2,31,4.0,6,0,49,0
40586,Sales & Marketing,region_15,Bachelor's,m,sourcing,1,43,1.0,7,0,51,0
76343,Procurement,region_14,Bachelor's,f,sourcing,1,29,4.0,3,0,66,0
49906,Operations,region_30,Bachelor's,f,sourcing,1,30,4.0,4,0,59,0
52994,Sales & Marketing,region_4,Bachelor's,m,other,2,33,5.0,8,0,48,0
14735,Finance,region_2,Bachelor's,m,other,1,36,4.0,5,0,58,0
13205,Technology,region_5,Master's & above,f,sourcing,1,35,3.0,3,0,74,0
44339,Analytics,region_1,Master's & above,m,other,1,35,5.0,2,0,85,0
5573,R&D,region_4,Bachelor's,f,other,1,32,3.0,5,0,85,0
46659,Procurement,region_15,Bachelor's,m,sourcing,1,41,1.0,5,0,68,0
43748,Finance,region_2,Bachelor's,m,sourcing,1,47,5.0,6,0,59,0
66182,Procurement,region_22,Master's & above,m,other,1,38,5.0,8,0,71,0
69515,Procurement,region_2,Master's & above,m,other,1,39,4.0,11,0,73,0
73054,Sales & Marketing,region_15,Bachelor's,m,sourcing,1,33,2.0,4,0,50,0
24646,Technology,region_2,Bachelor's,f,other,2,29,2.0,4,0,80,0
54043,Sales & Marketing,region_2,Bachelor's,f,other,1,50,2.0,12,0,52,0
47238,Legal,region_22,Bachelor's,m,other,1,27,5.0,2,0,61,0
596,Procurement,region_29,Bachelor's,m,other,2,32,3.0,7,0,68,0
74396,Operations,region_7,Bachelor's,f,other,1,40,3.0,7,0,61,0
36877,Finance,region_22,Master's & above,m,other,2,33,4.0,7,0,58,0
10410,Sales & Marketing,region_30,Bachelor's,m,other,1,32,1.0,4,0,54,0
4983,Operations,region_26,Bachelor's,f,other,1,35,3.0,7,0,57,0
69496,Technology,region_2,Master's & above,f,other,1,44,3.0,2,0,82,0
55779,Operations,region_22,Bachelor's,f,other,1,29,4.0,5,0,57,0
14373,Operations,region_7,Bachelor's,m,sourcing,1,36,3.0,6,0,59,0
63222,Procurement,region_2,Master's & above,m,sourcing,2,46,5.0,15,0,67,0
71612,Sales & Marketing,region_26,Bachelor's,m,other,1,29,3.0,3,0,48,0
4521,Sales & Marketing,region_28,Bachelor's,m,sourcing,1,32,3.0,6,0,50,0
67343,HR,region_4,Bachelor's,m,other,1,40,5.0,4,0,48,0
58736,Technology,region_24,Bachelor's,m,other,1,30,3.0,6,0,81,0
25506,Operations,region_26,Bachelor's,m,sourcing,1,27,5.0,4,0,61,0
62392,Sales & Marketing,region_20,Bachelor's,m,other,2,34,5.0,4,0,47,0
5465,Operations,region_7,Bachelor's,f,sourcing,2,27,5.0,4,0,62,0
58486,Operations,region_22,Bachelor's,f,other,1,43,5.0,13,0,62,0
72745,R&D,region_26,Bachelor's,m,sourcing,1,30,1.0,4,0,86,0
65330,Sales & Marketing,region_26,Bachelor's,f,sourcing,1,34,3.0,7,0,52,0
13904,Sales & Marketing,region_3,Bachelor's,m,other,1,26,3.0,2,0,48,0
58744,Sales & Marketing,region_2,Bachelor's,m,sourcing,1,33,5.0,6,0,48,0
7252,Sales & Marketing,region_2,Master's & above,f,sourcing,1,40,1.0,7,0,48,0
1788,Technology,region_13,Bachelor's,f,sourcing,1,31,4.0,5,0,81,0
55739,Operations,region_29,Bachelor's,m,other,1,30,5.0,5,0,55,0
3606,Procurement,region_33,Bachelor's,m,other,1,27,2.0,2,0,71,0
18165,Sales & Marketing,region_7,Bachelor's,m,other,3,30,3.0,5,0,50,0
70975,Procurement,region_11,Bachelor's,m,sourcing,2,27,4.0,2,0,72,0
51892,Technology,region_2,Bachelor's,m,other,1,27,5.0,2,0,86,1
61655,Sales & Marketing,region_6,Bachelor's,m,other,1,35,4.0,9,0,49,0
51770,Sales & Marketing,region_27,Master's & above,f,other,1,34,1.0,4,0,53,0
46264,Legal,region_22,Bachelor's,f,other,1,30,3.0,3,0,58,0
55410,Sales & Marketing,region_34,Bachelor's,m,other,1,30,5.0,2,0,53,0
59524,Finance,region_2,Bachelor's,m,sourcing,1,30,4.0,5,0,62,0
33273,Operations,region_25,Master's & above,f,other,1,35,3.0,3,1,60,1
58916,Technology,region_10,Bachelor's,m,sourcing,1,28,2.0,3,0,85,0
1793,Analytics,region_26,Bachelor's,f,other,1,27,3.0,3,0,84,0
36673,Sales & Marketing,region_12,Bachelor's,f,other,1,27,5.0,4,0,45,0
45524,Sales & Marketing,region_8,Bachelor's,m,sourcing,1,27,4.0,5,0,47,0
25649,Procurement,region_14,Bachelor's,m,other,1,32,1.0,6,1,73,0
70100,Sales & Marketing,region_31,Master's & above,m,other,1,30,3.0,2,0,53,0
24389,Technology,region_2,Bachelor's,f,other,1,30,4.0,6,0,84,0
52416,Sales & Marketing,region_28,Bachelor's,m,other,2,26,3.0,2,0,48,0
13925,Sales & Marketing,region_22,Bachelor's,m,sourcing,1,56,1.0,17,0,53,0
20444,Procurement,region_26,Bachelor's,f,other,1,25,5.0,2,0,72,0
34901,Finance,region_14,Bachelor's,m,other,1,27,3.0,2,0,60,0
29811,Sales & Marketing,region_22,Bachelor's,f,other,1,27,1.0,3,0,45,0
52364,Procurement,region_26,Bachelor's,f,other,1,34,2.0,5,0,72,0
63645,Operations,region_32,Bachelor's,m,other,1,33,2.0,4,0,62,0
54348,Operations,region_19,Bachelor's,m,other,1,37,1.0,7,0,61,0
32128,Analytics,region_26,Bachelor's,m,other,1,31,4.0,5,0,82,0
62113,Legal,region_22,Bachelor's,m,other,1,33,3.0,5,0,59,0
16447,Analytics,region_25,Master's & above,m,other,1,36,3.0,2,0,83,0
34498,Sales & Marketing,region_15,Bachelor's,m,sourcing,1,34,4.0,10,0,49,0
26157,Finance,region_7,Bachelor's,f,sourcing,1,24,5.0,2,0,56,0
2677,Sales & Marketing,region_28,Master's & above,f,other,1,33,4.0,6,0,43,0
71315,Sales & Marketing,region_6,Bachelor's,f,other,3,31,3.0,6,0,46,0
51491,R&D,region_4,Master's & above,m,sourcing,3,37,4.0,9,0,82,0
64686,Procurement,region_7,Master's & above,f,other,1,33,4.0,5,0,73,0
28424,Sales & Marketing,region_1,Master's & above,m,other,1,37,3.0,2,0,48,0
67733,Operations,region_22,Master's & above,m,other,1,36,1.0,9,0,58,0
56824,Sales & Marketing,region_25,Bachelor's,f,sourcing,2,29,1.0,4,0,49,0
31719,Analytics,region_29,Bachelor's,m,sourcing,1,28,4.0,3,0,83,0
8242,Sales & Marketing,region_13,Bachelor's,m,sourcing,2,32,1.0,6,0,47,0
35789,Procurement,region_2,Bachelor's,f,referred,1,31,2.0,2,0,70,0
60485,Sales & Marketing,region_32,Bachelor's,m,sourcing,3,27,1.0,3,0,49,0
29096,Sales & Marketing,region_2,Bachelor's,m,sourcing,1,41,2.0,9,0,52,0
26124,Operations,region_31,Bachelor's,m,other,1,30,4.0,5,0,56,0
74587,Sales & Marketing,region_30,Bachelor's,m,sourcing,1,29,3.0,3,0,47,0
11038,Sales & Marketing,region_7,Bachelor's,f,other,1,29,3.0,7,0,50,0
61781,Operations,region_26,Bachelor's,m,other,2,30,3.0,3,0,54,0
38655,Operations,region_7,Bachelor's,f,other,1,39,3.0,4,0,60,0
12249,Procurement,region_30,Master's & above,m,sourcing,1,33,1.0,8,0,68,0
57205,R&D,region_11,Bachelor's,m,sourcing,2,28,1.0,4,1,83,0
36638,Technology,region_22,Bachelor's,m,other,3,28,2.0,3,0,80,1
33785,Sales & Marketing,region_14,Bachelor's,f,other,2,33,2.0,5,0,50,0
47222,Technology,region_16,Bachelor's,m,sourcing,1,30,4.0,3,0,85,1
67721,Finance,region_7,Bachelor's,f,other,1,24,3.0,1,0,62,0
2881,Sales & Marketing,region_28,Master's & above,f,other,1,32,3.0,10,0,51,0
20182,Sales & Marketing,region_7,Bachelor's,m,other,1,30,5.0,8,0,50,0
59682,Technology,region_2,Master's & above,m,sourcing,1,57,4.0,9,0,82,0
21012,Sales & Marketing,region_20,Bachelor's,m,sourcing,1,29,1.0,2,0,48,0
59977,Sales & Marketing,region_6,Bachelor's,f,sourcing,1,31,5.0,4,0,51,0
47712,Sales & Marketing,region_13,Bachelor's,m,sourcing,1,47,5.0,7,0,50,0
24666,Sales & Marketing,region_2,Master's & above,m,sourcing,2,37,1.0,6,0,49,0
16212,Technology,region_23,Master's & above,f,other,1,33,4.0,3,0,79,0
27694,Operations,region_22,Bachelor's,f,sourcing,1,38,5.0,10,0,65,0
15115,Operations,region_2,Master's & above,m,sourcing,1,36,3.0,4,0,70,1
35364,Procurement,region_22,Bachelor's,m,sourcing,2,31,3.0,3,0,71,0
16934,Operations,region_9,Bachelor's,m,sourcing,1,34,4.0,4,0,57,0
58613,Operations,region_27,Master's & above,f,sourcing,1,35,3.0,3,0,64,0
30441,Operations,region_2,Master's & above,m,other,1,40,5.0,3,1,84,1
8938,Operations,region_2,Master's & above,m,sourcing,1,32,4.0,6,0,60,0
23171,Analytics,region_22,Bachelor's,f,other,2,28,5.0,3,0,83,0
66859,HR,region_29,Bachelor's,m,other,1,33,4.0,10,0,49,0
67905,Operations,region_27,Master's & above,f,other,1,40,3.0,6,0,58,0
70733,Analytics,region_8,Bachelor's,m,other,1,28,3.0,4,0,86,1
22947,Operations,region_22,Bachelor's,f,other,1,32,3.0,3,0,62,0
60023,Sales & Marketing,region_2,Bachelor's,f,other,1,45,5.0,15,0,52,0
31963,Sales & Marketing,region_2,Master's & above,m,sourcing,1,52,4.0,13,0,51,0
24657,Operations,region_11,Bachelor's,m,other,1,27,4.0,3,0,61,0
36063,Technology,region_2,Bachelor's,m,sourcing,1,55,3.0,14,0,80,0
10735,Technology,region_2,Bachelor's,f,other,1,42,4.0,7,0,82,0
54618,Sales & Marketing,region_7,Master's & above,m,other,1,46,2.0,18,0,46,0
69073,Operations,region_15,Master's & above,m,sourcing,1,44,5.0,7,0,58,0
69714,Sales & Marketing,region_2,Bachelor's,m,sourcing,1,46,3.0,17,0,53,0
67972,Sales & Marketing,region_28,Bachelor's,f,other,1,32,4.0,8,0,48,0
74002,Operations,region_2,Bachelor's,m,other,1,26,2.0,3,0,58,0
42394,Analytics,region_2,Master's & above,m,sourcing,2,50,5.0,17,0,85,0
56130,Analytics,region_7,Bachelor's,m,sourcing,1,31,2.0,2,0,84,0
73809,Operations,region_22,Bachelor's,f,sourcing,1,24,2.0,2,0,56,0
14266,Operations,region_22,Bachelor's,f,other,1,36,4.0,4,0,60,0
39760,Operations,region_2,Bachelor's,m,other,1,49,5.0,4,0,59,1
11689,Operations,region_2,Master's & above,m,other,1,48,1.0,7,0,59,0
38750,Sales & Marketing,region_15,Bachelor's,m,sourcing,1,47,1.0,2,0,50,0
31448,Technology,region_2,Bachelor's,m,referred,1,29,5.0,4,0,78,0
62074,Sales & Marketing,region_2,Master's & above,m,sourcing,1,55,3.0,7,0,52,0
23246,Procurement,region_2,Bachelor's,m,sourcing,2,40,3.0,3,0,73,0
63930,Operations,region_4,Bachelor's,m,other,2,31,4.0,7,0,58,0
44069,Sales & Marketing,region_26,Bachelor's,m,sourcing,1,32,5.0,6,0,48,0
30117,Procurement,region_2,Master's & above,m,other,1,56,3.0,29,0,90,1
36761,Analytics,region_22,Bachelor's,f,sourcing,1,27,5.0,4,0,83,0
7454,Sales & Marketing,region_2,Master's & above,f,other,1,55,3.0,10,0,53,0
46598,Sales & Marketing,region_2,Bachelor's,m,referred,2,36,4.0,7,0,54,0
43571,Sales & Marketing,region_2,Bachelor's,m,sourcing,1,49,1.0,6,0,48,0
3096,Sales & Marketing,region_4,Bachelor's,m,sourcing,2,33,3.0,4,0,46,0
75322,Sales & Marketing,region_16,Bachelor's,m,other,1,34,4.0,4,0,53,0
65985,Operations,region_28,Bachelor's,f,sourcing,2,28,3.0,5,0,61,0
35160,Sales & Marketing,region_2,Bachelor's,f,other,2,26,3.0,5,0,47,0
56447,Operations,region_7,Master's & above,m,sourcing,1,33,1.0,10,0,61,0
40210,Technology,region_7,Master's & above,m,sourcing,1,35,5.0,4,0,68,1
51833,Sales & Marketing,region_5,Master's & above,m,other,1,38,2.0,9,0,44,0
8605,Technology,region_14,Bachelor's,m,sourcing,1,33,3.0,7,0,83,0
34890,Operations,region_31,Bachelor's,f,other,1,27,5.0,1,0,58,0
12532,Analytics,region_26,Bachelor's,m,sourcing,1,30,5.0,4,0,82,0
49323,Legal,region_20,Bachelor's,m,other,1,31,4.0,5,0,62,0
25606,Analytics,region_21,Bachelor's,m,other,1,33,3.0,3,0,86,0
22897,Operations,region_2,Master's & above,m,sourcing,1,34,1.0,3,0,57,0
47398,Operations,region_22,Bachelor's,f,sourcing,2,35,2.0,9,0,59,0
997,Operations,region_19,Bachelor's,m,sourcing,2,36,3.0,5,0,58,1
7834,R&D,region_4,Master's & above,m,other,1,37,1.0,2,0,85,0
69169,Technology,region_7,Bachelor's,m,other,2,30,4.0,3,0,78,0
15246,Operations,region_34,Master's & above,f,other,1,34,3.0,4,0,62,0
4457,R&D,region_26,Bachelor's,m,sourcing,1,32,4.0,5,0,85,0
58180,Operations,region_2,Bachelor's,f,other,1,39,2.0,5,0,63,0
21668,Operations,region_22,Bachelor's,m,sourcing,1,31,3.0,2,0,58,0
47186,Sales & Marketing,region_16,Bachelor's,m,other,1,39,1.0,10,0,47,0
12175,Sales & Marketing,region_29,Bachelor's,f,sourcing,1,30,3.0,7,0,48,0
26208,Technology,region_13,Bachelor's,f,sourcing,2,31,3.0,7,0,77,0
29437,Operations,region_26,Master's & above,m,other,1,55,3.0,16,0,60,0
65137,HR,region_26,Bachelor's,f,other,1,31,5.0,7,0,50,0
17819,Operations,region_15,Bachelor's,f,other,1,45,3.0,3,0,63,0
77710,Sales & Marketing,region_16,Bachelor's,m,sourcing,1,40,2.0,13,0,48,0
33175,Sales & Marketing,region_22,Bachelor's,m,other,1,27,4.0,1,0,50,0
27687,Technology,region_2,Bachelor's,m,other,3,28,5.0,5,0,82,0
69729,Sales & Marketing,region_13,Bachelor's,m,sourcing,1,49,2.0,6,0,46,0
2462,Operations,region_22,Bachelor's,m,sourcing,1,34,3.0,3,0,62,0
26729,Analytics,region_2,Bachelor's,m,other,1,46,5.0,18,0,88,0
41994,Technology,region_13,Below Secondary,f,other,1,24,3.0,2,0,81,0
30414,Sales & Marketing,region_2,Bachelor's,f,sourcing,1,42,5.0,11,0,51,0
6867,Procurement,region_13,Bachelor's,f,other,1,27,5.0,3,0,81,1
54436,Analytics,region_29,Bachelor's,f,sourcing,1,28,5.0,4,0,81,0
74184,Procurement,region_11,Bachelor's,f,sourcing,1,34,5.0,9,0,71,0
51129,Sales & Marketing,region_13,Bachelor's,m,other,1,37,4.0,3,0,53,0
63812,HR,region_28,Bachelor's,f,other,1,29,5.0,2,1,67,1
51274,Operations,region_28,Bachelor's,m,sourcing,1,34,3.0,7,0,60,0
49085,Operations,region_22,Master's & above,f,referred,1,34,3.0,7,0,61,0
29103,Analytics,region_32,Bachelor's,m,other,1,30,1.0,4,0,84,0
13218,Sales & Marketing,region_15,Bachelor's,m,other,1,44,3.0,3,0,48,0
57761,Operations,region_7,Master's & above,m,other,1,46,3.0,15,1,61,0
5933,Technology,region_5,Master's & above,f,sourcing,1,32,1.0,5,0,77,0
32854,Procurement,region_27,Bachelor's,m,sourcing,2,35,3.0,9,0,69,0
10906,Sales & Marketing,region_13,Bachelor's,m,sourcing,1,51,3.0,19,0,50,1
15694,Sales & Marketing,region_9,Master's & above,m,other,1,32,3.0,8,0,46,0
13390,Operations,region_31,Master's & above,m,other,2,34,5.0,7,0,58,0
6611,Analytics,region_22,Master's & above,m,other,2,38,5.0,7,0,86,0
13566,Operations,region_11,Bachelor's,m,sourcing,1,34,3.0,3,0,55,0
47296,Technology,region_33,Bachelor's,m,other,1,31,3.0,4,0,78,0
72503,Technology,region_14,Bachelor's,f,other,1,53,1.0,19,0,82,0
20501,Procurement,region_13,Master's & above,f,sourcing,1,34,3.0,4,0,72,0
76842,Sales & Marketing,region_17,Master's & above,m,other,1,34,5.0,10,0,53,0
39077,Operations,region_2,Bachelor's,m,referred,1,31,5.0,8,0,58,0
64584,Sales & Marketing,region_2,Master's & above,m,other,1,47,4.0,14,0,46,0
22742,Procurement,region_7,Bachelor's,m,other,1,36,3.0,4,0,66,0
66903,Analytics,region_29,Bachelor's,m,other,2,29,1.0,10,0,93,0
21076,Sales & Marketing,region_31,Bachelor's,m,sourcing,1,37,5.0,7,0,55,0
8315,Technology,region_33,Bachelor's,f,sourcing,1,26,3.0,1,0,77,0
13730,Operations,region_15,Bachelor's,m,other,1,30,1.0,8,0,60,0
13068,R&D,region_27,Bachelor's,m,other,1,31,4.0,6,0,85,0
62518,Sales & Marketing,region_2,Bachelor's,m,other,2,33,5.0,8,0,48,0
67082,Sales & Marketing,region_22,Master's & above,f,other,1,37,1.0,7,0,54,0
22286,Finance,region_27,Below Secondary,f,other,1,24,3.0,2,0,59,0
361,Sales & Marketing,region_1,Bachelor's,m,other,1,29,4.0,5,0,50,0
77725,Legal,region_20,Bachelor's,m,other,1,30,4.0,4,0,59,1
4957,Procurement,region_22,Master's & above,m,sourcing,1,35,4.0,4,0,67,0
12834,Sales & Marketing,region_2,Master's & above,f,other,1,32,5.0,3,0,47,0
60515,Sales & Marketing,region_25,Bachelor's,m,other,1,41,4.0,13,0,48,0
60205,Operations,region_27,Master's & above,f,other,1,46,5.0,6,0,62,0
17558,Operations,region_15,Bachelor's,m,sourcing,1,38,4.0,5,0,60,0
3065,Operations,region_7,Bachelor's,f,sourcing,1,34,3.0,9,0,63,0
9250,Operations,region_19,Bachelor's,m,sourcing,2,33,3.0,9,0,58,0
2253,Procurement,region_11,Master's & above,f,other,1,37,3.0,9,0,73,0
74555,Sales & Marketing,region_22,Bachelor's,m,sourcing,1,22,3.0,2,0,50,0
52137,Operations,region_22,Bachelor's,f,other,1,60,3.0,8,0,77,1
21457,Sales & Marketing,region_7,Bachelor's,m,other,1,48,5.0,13,0,45,0
55315,Sales & Marketing,region_2,Bachelor's,m,sourcing,2,47,1.0,5,0,53,0
1139,Sales & Marketing,region_23,Master's & above,m,sourcing,1,40,2.0,6,0,53,0
1729,Sales & Marketing,region_23,Master's & above,m,other,1,33,4.0,7,0,52,0
51657,Finance,region_3,Bachelor's,f,other,1,31,5.0,5,0,71,1
73260,Sales & Marketing,region_2,Master's & above,m,other,1,37,3.0,3,0,44,0
55857,Operations,region_2,Bachelor's,m,sourcing,1,48,4.0,13,0,57,0
40069,Operations,region_22,Bachelor's,m,referred,1,27,2.0,2,0,63,1
7497,Technology,region_27,Bachelor's,f,other,1,26,3.0,3,0,79,0
6310,Finance,region_32,Bachelor's,f,other,1,28,2.0,3,0,59,0
54166,Analytics,region_22,Bachelor's,m,sourcing,1,31,1.0,3,0,83,0
56186,Procurement,region_29,Bachelor's,f,sourcing,1,32,1.0,6,0,69,0
41765,Procurement,region_2,Bachelor's,m,sourcing,1,30,3.0,3,0,99,1
74717,Operations,region_22,Master's & above,m,sourcing,1,48,5.0,7,0,62,0
45544,Sales & Marketing,region_7,Bachelor's,f,other,1,48,3.0,14,0,53,0
73008,Sales & Marketing,region_16,Master's & above,f,other,2,33,1.0,5,0,46,0
340,Operations,region_32,Bachelor's,m,other,2,31,5.0,6,0,63,0
32701,Sales & Marketing,region_7,Master's & above,m,other,3,33,1.0,3,0,50,0
15727,Sales & Marketing,region_2,Bachelor's,m,other,1,38,2.0,7,1,51,0
7213,Sales & Marketing,region_11,Bachelor's,m,sourcing,1,36,4.0,7,0,52,0
49459,Legal,region_20,Bachelor's,m,other,1,32,5.0,5,0,62,0
31717,Procurement,region_17,Bachelor's,f,other,1,42,5.0,3,0,77,1
58938,Operations,region_2,Bachelor's,m,other,1,60,5.0,6,0,59,0
75871,Sales & Marketing,region_23,Bachelor's,m,sourcing,1,28,5.0,5,0,60,1
71126,Analytics,region_23,Bachelor's,m,other,1,32,3.0,4,0,81,0
30133,Sales & Marketing,region_4,Master's & above,m,other,1,44,5.0,16,0,47,0
58298,Sales & Marketing,region_25,Bachelor's,m,sourcing,1,31,4.0,6,0,50,0
37183,Procurement,region_2,Master's & above,m,sourcing,1,35,2.0,9,0,69,0
55379,Sales & Marketing,region_1,Bachelor's,m,sourcing,2,36,3.0,7,0,50,0
18311,Finance,region_6,Bachelor's,m,other,1,26,3.0,4,0,61,0
70466,Sales & Marketing,region_1,Bachelor's,m,sourcing,1,25,5.0,4,0,48,0
24974,HR,region_31,Bachelor's,f,other,1,34,5.0,7,0,50,0
76733,Sales & Marketing,region_19,Bachelor's,m,other,1,27,1.0,5,0,48,0
60601,Sales & Marketing,region_8,Bachelor's,m,other,1,27,3.0,4,0,50,0
61500,HR,region_32,Bachelor's,f,other,1,33,3.0,2,0,55,0
26156,Sales & Marketing,region_15,Bachelor's,m,other,2,28,1.0,6,0,55,0
3641,Analytics,region_22,Bachelor's,m,other,2,26,3.0,3,0,82,0
44754,R&D,region_2,Bachelor's,m,sourcing,1,34,5.0,10,0,83,0
32699,Finance,region_34,Bachelor's,m,other,3,29,3.0,6,0,63,0
42008,Sales & Marketing,region_13,Bachelor's,m,sourcing,1,50,1.0,19,0,46,0
66937,Technology,region_26,Bachelor's,m,sourcing,1,37,4.0,2,0,81,0
12562,Procurement,region_5,Bachelor's,f,other,1,31,5.0,7,0,67,0
6407,Sales & Marketing,region_22,Master's & above,m,other,1,34,5.0,8,0,51,0
46426,Procurement,region_29,Bachelor's,m,sourcing,2,36,5.0,6,0,68,0
30292,Sales & Marketing,region_4,Bachelor's,f,sourcing,2,33,5.0,5,0,44,0
5088,Operations,region_8,Bachelor's,m,other,1,39,2.0,10,0,60,0
44072,Operations,region_31,Bachelor's,f,sourcing,1,32,5.0,6,0,62,0
36536,Analytics,region_25,Bachelor's,m,other,1,30,1.0,2,0,85,0
49452,Operations,region_2,Bachelor's,m,other,3,30,4.0,6,0,55,0
53125,R&D,region_26,Bachelor's,m,other,1,37,5.0,3,0,83,0
31294,Sales & Marketing,region_23,Master's & above,f,other,1,34,3.0,8,0,46,0
45094,Procurement,region_5,Bachelor's,m,sourcing,1,35,3.0,8,0,68,0
58062,Finance,region_2,Master's & above,f,other,1,43,4.0,15,0,63,0
44238,Technology,region_1,Master's & above,f,other,1,31,1.0,4,0,78,0
63791,Operations,region_15,Bachelor's,m,sourcing,2,32,4.0,4,0,57,0
54028,Operations,region_2,Bachelor's,f,sourcing,1,44,4.0,5,0,61,0
68612,Operations,region_15,Master's & above,f,sourcing,1,43,1.0,10,0,60,0
52421,Operations,region_7,Master's & above,m,other,1,45,4.0,19,0,63,0
12916,Sales & Marketing,region_11,Bachelor's,m,other,1,29,1.0,2,0,49,0
51322,Sales & Marketing,region_15,Bachelor's,m,sourcing,1,33,5.0,3,0,62,1
57408,Analytics,region_22,Bachelor's,m,other,1,36,1.0,10,0,85,0
24605,Operations,region_16,Bachelor's,m,other,1,39,5.0,3,0,63,0
42001,Sales & Marketing,region_23,Master's & above,m,other,1,32,1.0,5,0,56,0
30676,Operations,region_15,Bachelor's,m,other,1,42,5.0,3,0,63,0
11329,Operations,region_19,Bachelor's,m,other,1,36,5.0,4,0,60,1
19683,Technology,region_14,Bachelor's,f,sourcing,1,53,5.0,9,0,82,1
5807,Operations,region_15,Bachelor's,m,sourcing,1,26,1.0,3,0,55,0
58833,Finance,region_2,Bachelor's,f,other,1,30,4.0,3,0,58,0
11828,Operations,region_27,Bachelor's,m,other,1,41,1.0,13,0,62,0
76394,Procurement,region_27,Master's & above,m,other,2,37,3.0,3,0,71,0
47614,Analytics,region_16,Bachelor's,m,other,1,31,5.0,6,0,85,0
40751,Analytics,region_20,Bachelor's,m,other,1,27,4.0,2,0,89,0
36462,HR,region_20,Master's & above,m,other,1,37,5.0,15,0,48,0
54210,Operations,region_26,Bachelor's,m,sourcing,2,26,4.0,1,0,59,0
65047,Procurement,region_16,Master's & above,f,other,1,32,2.0,5,0,70,0
71121,Analytics,region_26,Bachelor's,m,sourcing,1,32,3.0,6,0,86,0
74935,Sales & Marketing,region_14,Bachelor's,f,sourcing,1,33,1.0,8,0,49,0
23341,Legal,region_2,Master's & above,f,sourcing,1,38,1.0,10,0,60,0
9579,Technology,region_26,Master's & above,m,sourcing,1,39,3.0,8,0,84,0
75932,Sales & Marketing,region_30,Bachelor's,m,other,1,26,1.0,2,0,51,0
61233,Sales & Marketing,region_24,Bachelor's,m,sourcing,1,30,5.0,5,0,46,0
73230,Sales & Marketing,region_1,Master's & above,m,sourcing,1,36,4.0,8,0,50,0
26726,Sales & Marketing,region_2,Master's & above,f,other,1,52,1.0,10,0,47,0
52185,Operations,region_31,Bachelor's,m,other,1,35,5.0,8,0,63,0
28798,Operations,region_19,Bachelor's,m,sourcing,2,38,2.0,3,0,56,0
69241,R&D,region_2,Master's & above,m,sourcing,3,37,5.0,7,0,87,0
78169,Operations,region_2,Master's & above,f,sourcing,1,39,4.0,11,0,58,0
74690,Technology,region_30,Bachelor's,m,sourcing,5,32,2.0,6,0,80,0
47176,Technology,region_25,Master's & above,m,sourcing,1,32,4.0,3,0,77,0
47868,Sales & Marketing,region_4,Master's & above,m,other,1,43,4.0,4,1,54,0
69730,Sales & Marketing,region_31,Bachelor's,f,sourcing,1,27,2.0,2,0,54,0
69284,Sales & Marketing,region_4,Master's & above,m,other,1,35,3.0,5,0,45,0
