employee_id,department,region,education,gender,recruitment_channel,no_of_trainings,age,previous_year_rating,length_of_service,awards_won?,avg_training_score,is_promoted
10534,Sales & Marketing,region_9,Bachelor's,m,other,3,30,3.0,5,0,50,0
47675,Operations,region_2,Bachelor's,m,sourcing,1,58,4.0,18,0,61,0
73432,R&D,region_22,Bachelor's,m,other,2,31,4.0,5,0,84,0
22329,Procurement,region_16,Bachelor's,f,other,1,25,5.0,3,0,71,0
33883,Operations,region_2,Bachelor's,f,sourcing,2,34,3.0,2,0,58,0
30744,Analytics,region_7,Master's & above,m,sourcing,1,40,4.0,7,0,82,0
48716,Analytics,region_22,Bachelor's,m,sourcing,1,33,3.0,9,0,82,0
78288,Sales & Marketing,region_32,Bachelor's,m,sourcing,1,29,3.0,3,1,60,1
25144,Operations,region_15,Bachelor's,f,other,1,36,2.0,2,0,63,0
15504,Technology,region_28,Master's & above,f,other,1,32,2.0,4,0,82,0
37322,Analytics,region_22,Bachelor's,m,sourcing,1,32,4.0,6,0,78,0
11542,Technology,region_7,Master's & above,f,other,2,42,3.0,12,0,82,0
68884,Operations,region_2,Bachelor's,m,sourcing,2,59,3.0,18,0,58,0
65077,Operations,region_22,Bachelor's,m,sourcing,1,25,2.0,3,0,57,0
65330,Sales & Marketing,region_26,Bachelor's,f,sourcing,1,34,3.0,7,0,52,0
67453,Technology,region_2,Bachelor's,m,sourcing,1,29,2.0,3,0,76,0
72465,Procurement,region_2,Master's & above,m,other,2,50,3.0,5,0,73,0
31728,Finance,region_22,Below Secondary,m,other,1,25,4.0,3,0,62,0
28168,Analytics,region_29,Bachelor's,m,sourcing,1,27,3.0,3,0,81,0
73380,Operations,region_7,Bachelor's,f,sourcing,1,32,4.0,10,0,54,0
35948,Operations,region_22,Bachelor's,f,other,1,26,5.0,2,0,59,0
2595,Technology,region_15,Bachelor's,m,other,1,29,5.0,6,0,82,0
28476,Technology,region_31,Master's & above,m,sourcing,1,46,3.0,13,0,78,0
77299,Technology,region_2,Master's & above,f,sourcing,1,47,2.0,5,0,80,0
48130,Sales & Marketing,region_11,Bachelor's,m,sourcing,1,37,4.0,10,0,52,0
78273,Technology,region_2,Bachelor's,m,referred,1,41,5.0,3,0,83,0
28934,Sales & Marketing,region_9,Master's & above,m,other,1,29,3.0,4,0,66,1
62350,Technology,region_2,Bachelor's,f,sourcing,1,41,3.0,10,0,75,0
22568,Analytics,region_22,Bachelor's,m,other,1,28,2.0,4,0,88,1
13017,Sales & Marketing,region_7,Master's & above,m,sourcing,3,49,2.0,19,0,49,0
47360,Operations,region_2,Bachelor's,f,other,1,33,4.0,6,0,58,0
59315,Operations,region_31,Bachelor's,m,other,1,28,4.0,3,0,59,0
29802,Procurement,region_13,Bachelor's,f,other,1,33,4.0,7,0,69,0
55650,Technology,region_17,Master's & above,f,other,1,34,4.0,7,0,86,0
32904,Operations,region_7,Bachelor's,f,other,1,41,1.0,7,0,55,0
46056,Sales & Marketing,region_13,Bachelor's,m,sourcing,1,38,5.0,4,0,50,0
66903,Analytics,region_29,Bachelor's,m,other,2,29,1.0,10,0,93,0
41410,Operations,region_22,Bachelor's,f,other,2,28,4.0,5,0,60,0
31274,Operations,region_22,Bachelor's,f,sourcing,2,34,3.0,3,0,64,1
60370,Operations,region_30,Bachelor's,f,other,1,36,4.0,9,0,64,0
49216,Finance,region_26,Bachelor's,f,other,1,26,1.0,3,0,59,0
27913,Legal,region_2,Master's & above,m,other,1,44,5.0,3,0,58,0
72056,Technology,region_4,Master's & above,f,other,1,31,3.0,7,0,75,0
2085,Sales & Marketing,region_14,Bachelor's,f,other,1,34,4.0,9,0,50,1
18280,Sales & Marketing,region_31,Bachelor's,m,sourcing,2,33,3.0,9,0,43,0
74546,R&D,region_4,Master's & above,m,other,1,42,5.0,10,0,89,0
19582,HR,region_4,Master's & above,f,other,1,36,2.0,8,0,44,0
40757,Operations,region_15,Bachelor's,m,sourcing,1,40,3.0,5,0,52,0
44849,Operations,region_26,Bachelor's,m,other,1,44,5.0,3,0,57,0
72595,Operations,region_15,Bachelor's,m,other,1,23,3.0,2,0,58,0
55102,Procurement,region_15,Bachelor's,m,sourcing,1,34,5.0,8,0,75,0
24227,Procurement,region_7,Bachelor's,f,other,5,29,3.0,3,0,65,0
66178,Sales & Marketing,region_13,Master's & above,m,sourcing,1,44,3.0,11,0,50,0
75960,Sales & Marketing,region_2,Bachelor's,f,other,1,37,5.0,4,0,48,0
58384,Operations,region_16,Bachelor's,m,other,1,32,4.0,3,1,59,0
31633,Procurement,region_14,Bachelor's,f,other,1,31,3.0,8,0,70,1
48733,Procurement,region_2,Bachelor's,m,referred,1,36,3.0,7,0,66,0
13692,HR,region_31,Master's & above,f,other,1,39,3.0,7,0,46,0
41559,HR,region_2,Master's & above,m,other,1,39,5.0,7,0,44,0
46793,Sales & Marketing,region_4,Master's & above,m,other,1,33,3.0,3,0,46,0
77534,Sales & Marketing,region_28,Bachelor's,m,other,1,33,1.0,6,0,50,0
15951,Operations,region_2,Bachelor's,m,other,1,48,3.0,7,0,58,0
12479,Technology,region_2,Bachelor's,m,other,4,32,3.0,8,0,85,0
28875,Analytics,region_7,Bachelor's,m,other,1,32,3.0,7,0,83,0
66378,HR,region_2,Bachelor's,m,referred,1,26,4.0,1,0,53,0
43737,Technology,region_7,Master's & above,m,other,1,41,4.0,7,0,81,0
59114,Operations,region_12,Bachelor's,f,other,1,25,2.0,3,0,57,0
42711,Finance,region_2,Bachelor's,f,other,1,35,3.0,9,0,61,0
61336,Procurement,region_2,Bachelor's,f,other,1,42,4.0,5,0,72,0
60326,Procurement,region_7,Bachelor's,m,other,1,32,4.0,7,0,67,0
53934,Technology,region_7,Master's & above,f,sourcing,1,31,4.0,6,0,82,0
5988,Operations,region_22,Master's & above,f,other,1,45,5.0,6,0,60,0
57064,Sales & Marketing,region_2,Bachelor's,m,sourcing,2,30,5.0,9,0,44,0
29814,Operations,region_13,Bachelor's,f,other,1,42,3.0,13,0,64,0
64478,Sales & Marketing,region_31,Bachelor's,m,other,3,36,1.0,5,0,47,0
10889,Technology,region_22,Bachelor's,m,sourcing,1,32,5.0,7,0,78,1
70601,Sales & Marketing,region_4,Master's & above,m,other,2,45,2.0,4,0,55,0
34336,Operations,region_2,Master's & above,f,sourcing,2,34,5.0,7,0,61,0
54149,Sales & Marketing,region_1,Master's & above,m,other,1,35,3.0,5,0,52,0
18540,Sales & Marketing,region_26,Bachelor's,m,sourcing,1,31,5.0,3,0,52,0
31347,Technology,region_13,Bachelor's,m,other,1,29,4.0,3,0,82,0
38107,HR,region_2,Below Secondary,m,other,1,23,5.0,2,0,45,0
36508,Sales & Marketing,region_28,Bachelor's,m,other,2,28,3.0,5,0,47,0
66477,Procurement,region_2,Bachelor's,f,sourcing,1,34,5.0,9,0,69,0
882,Sales & Marketing,region_24,Bachelor's,m,sourcing,1,34,4.0,7,0,48,0
71675,Sales & Marketing,region_2,Master's & above,f,other,1,39,5.0,4,0,47,0
56220,Operations,region_4,Bachelor's,m,sourcing,1,25,3.0,2,0,71,1
50608,Operations,region_11,Bachelor's,m,other,2,36,4.0,3,0,61,0
11143,Operations,region_31,Bachelor's,f,sourcing,1,30,1.0,5,0,60,0
63228,Sales & Marketing,region_13,Bachelor's,m,sourcing,2,31,4.0,5,0,51,0
32783,Analytics,region_31,Bachelor's,m,other,1,43,3.0,3,0,85,0
20602,Operations,region_16,Bachelor's,f,other,1,37,4.0,10,0,58,0
48172,HR,region_2,Bachelor's,f,sourcing,1,54,3.0,15,0,51,0
40144,Procurement,region_7,Master's & above,m,sourcing,1,46,3.0,3,0,63,0
34401,Analytics,region_34,Bachelor's,m,sourcing,1,32,5.0,6,0,84,0
31864,Technology,region_2,Bachelor's,f,other,2,28,3.0,6,0,78,0
68869,Procurement,region_29,Bachelor's,m,other,1,31,1.0,3,0,70,0
56953,Procurement,region_30,Master's & above,f,other,1,38,3.0,6,0,71,0
42114,Analytics,region_22,Bachelor's,m,other,1,33,4.0,6,0,82,0
70745,Analytics,region_26,Master's & above,m,other,1,38,3.0,9,0,89,0
641,Operations,region_28,Bachelor's,m,sourcing,1,32,4.0,6,0,60,0
34294,HR,region_2,Master's & above,f,sourcing,1,58,5.0,5,0,52,0
73824,Finance,region_28,Bachelor's,m,sourcing,2,29,5.0,3,0,56,1
21636,Sales & Marketing,region_7,Bachelor's,m,other,1,44,1.0,15,0,48,0
57013,Legal,region_22,Bachelor's,m,referred,1,31,5.0,4,0,60,1
37609,Technology,region_6,Bachelor's,m,other,1,25,1.0,3,0,78,0
27185,Sales & Marketing,region_4,Master's & above,m,other,1,32,3.0,2,0,49,0
61120,Sales & Marketing,region_13,Bachelor's,f,other,1,32,2.0,6,0,49,0
33128,Finance,region_26,Bachelor's,m,other,1,28,5.0,2,0,58,0
59784,Operations,region_7,Below Secondary,f,sourcing,1,26,4.0,4,0,62,0
2204,Analytics,region_22,Bachelor's,m,sourcing,1,37,2.0,7,0,83,0
20182,Sales & Marketing,region_7,Bachelor's,m,other,1,30,5.0,8,0,50,0
71929,Operations,region_4,Master's & above,m,sourcing,1,33,3.0,6,0,64,0
69071,Procurement,region_22,Master's & above,m,referred,1,33,3.0,7,0,67,0
28722,Technology,region_5,Master's & above,f,sourcing,1,32,3.0,5,0,76,0
18890,Operations,region_20,Bachelor's,m,other,1,30,5.0,8,0,62,0
24471,Sales & Marketing,region_6,Bachelor's,f,other,1,26,2.0,5,0,50,0
33710,Technology,region_22,Master's & above,m,other,1,50,3.0,7,0,77,0
68617,Sales & Marketing,region_22,Bachelor's,f,other,2,30,3.0,2,0,53,0
12469,Procurement,region_15,Bachelor's,m,other,1,44,5.0,5,0,72,0
48423,Analytics,region_4,Bachelor's,m,other,2,38,1.0,9,0,83,0
31632,Sales & Marketing,region_4,Bachelor's,m,sourcing,1,30,2.0,4,0,60,1
37106,Technology,region_14,Bachelor's,m,other,1,30,3.0,5,0,77,0
3667,Operations,region_7,Master's & above,f,other,1,51,3.0,9,0,56,0
68103,Finance,region_2,Bachelor's,m,sourcing,1,32,4.0,8,0,63,0
46105,Sales & Marketing,region_22,Master's & above,m,sourcing,1,47,1.0,16,0,46,0
74705,Sales & Marketing,region_13,Bachelor's,f,sourcing,1,27,1.0,4,0,48,0
50406,Operations,region_26,Bachelor's,f,other,1,27,3.0,3,0,59,0
40774,Technology,region_22,Bachelor's,f,sourcing,1,26,5.0,3,0,83,0
43992,Technology,region_2,Master's & above,m,other,2,48,3.0,16,0,77,0
28708,Operations,region_24,Master's & above,m,other,1,33,3.0,8,0,55,0
21222,Operations,region_15,Bachelor's,m,other,1,30,4.0,6,0,60,0
76280,Operations,region_11,Master's & above,f,other,1,40,4.0,4,0,58,0
54753,Finance,region_11,Bachelor's,m,other,1,31,4.0,5,0,60,0
40900,Sales & Marketing,region_11,Bachelor's,m,other,2,30,1.0,6,0,50,0
21553,Procurement,region_31,Bachelor's,m,other,3,31,3.0,5,0,71,0
43059,Finance,region_2,Bachelor's,m,other,1,40,3.0,12,0,64,0
44312,Sales & Marketing,region_2,Master's & above,f,sourcing,1,58,1.0,16,0,47,0
8022,Legal,region_11,Bachelor's,m,other,1,33,3.0,1,0,59,0
17907,Sales & Marketing,region_26,Bachelor's,m,sourcing,1,44,5.0,5,0,45,0
28265,Sales & Marketing,region_2,Bachelor's,m,sourcing,1,33,3.0,10,0,49,0
24872,Operations,region_23,Master's & above,f,other,1,35,5.0,4,0,58,0
42337,Sales & Marketing,region_13,Master's & above,m,sourcing,1,31,3.0,2,0,53,0
3617,Procurement,region_2,Bachelor's,m,other,1,32,1.0,3,0,66,0
34308,Operations,region_14,Master's & above,m,other,1,37,3.0,9,0,57,0
43421,Procurement,region_20,Bachelor's,m,other,1,35,3.0,9,0,66,0
10946,Sales & Marketing,region_2,Bachelor's,m,referred,1,38,5.0,5,1,51,0
34464,Sales & Marketing,region_29,Bachelor's,f,other,1,30,4.0,2,0,47,0
49048,Operations,region_13,Bachelor's,f,other,1,29,5.0,3,0,60,0
59104,Operations,region_5,Bachelor's,m,other,1,31,5.0,7,0,61,0
24675,Sales & Marketing,region_24,Bachelor's,m,other,1,36,3.0,10,0,50,0
51914,Sales & Marketing,region_2,Bachelor's,f,sourcing,1,33,3.0,9,0,46,0
59391,Analytics,region_13,Bachelor's,m,other,2,29,2.0,2,0,88,1
60230,Operations,region_19,Bachelor's,m,sourcing,2,38,5.0,5,0,60,0
50052,Analytics,region_2,Master's & above,m,other,1,41,5.0,10,0,91,1
76098,R&D,region_26,Bachelor's,m,other,2,30,5.0,2,0,87,0
30428,Operations,region_19,Bachelor's,m,other,1,33,4.0,3,0,62,0
78272,Sales & Marketing,region_28,Bachelor's,f,other,1,31,5.0,2,0,48,0
3297,Technology,region_2,Bachelor's,m,other,1,53,3.0,6,0,80,0
58286,Analytics,region_22,Bachelor's,m,sourcing,3,28,1.0,2,0,98,1
65979,HR,region_13,Master's & above,f,other,1,34,4.0,3,0,47,0
63700,Analytics,region_4,Bachelor's,m,other,2,30,3.0,5,0,86,1
61046,Sales & Marketing,region_13,Bachelor's,m,other,1,33,3.0,3,0,49,0
47398,Operations,region_22,Bachelor's,f,sourcing,2,35,2.0,9,0,59,0
21256,Technology,region_15,Bachelor's,m,other,1,37,4.0,9,0,78,0
29472,Technology,region_22,Bachelor's,f,sourcing,1,33,4.0,5,0,79,0
71352,Operations,region_22,Master's & above,f,other,3,31,4.0,7,0,58,0
74671,Operations,region_2,Master's & above,f,sourcing,1,39,1.0,7,0,63,0
49782,Procurement,region_24,Bachelor's,m,other,1,32,3.0,8,0,70,0
65269,Operations,region_32,Bachelor's,f,sourcing,1,42,5.0,12,0,61,0
76704,Technology,region_2,Bachelor's,f,referred,1,49,3.0,13,0,80,0
44820,Operations,region_27,Master's & above,m,other,1,37,2.0,4,0,63,0
7537,Operations,region_7,Master's & above,f,sourcing,1,52,3.0,13,0,74,1
31987,Procurement,region_17,Master's & above,m,other,1,45,3.0,16,0,87,1
55094,Analytics,region_28,Bachelor's,m,other,1,38,4.0,4,0,85,0
16260,Analytics,region_2,Bachelor's,m,other,2,39,5.0,8,0,85,0
7721,Procurement,region_7,Below Secondary,m,other,2,24,3.0,2,0,73,0
29009,Technology,region_14,Bachelor's,m,other,1,28,3.0,4,0,78,0
46382,Sales & Marketing,region_22,Bachelor's,m,other,1,46,3.0,5,0,47,0
71116,Sales & Marketing,region_11,Bachelor's,m,other,1,29,3.0,2,0,50,0
22308,Technology,region_2,Bachelor's,f,other,1,41,3.0,4,0,77,0
67397,Sales & Marketing,region_26,Bachelor's,f,other,1,32,5.0,4,0,57,0
44629,Analytics,region_2,Master's & above,m,other,2,46,5.0,2,0,80,0
69937,Procurement,region_26,Bachelor's,m,sourcing,1,53,3.0,4,0,74,0
60322,Legal,region_22,Bachelor's,m,sourcing,1,34,5.0,7,0,63,0
22269,Operations,region_2,Bachelor's,m,other,1,30,1.0,2,0,55,0
19692,Sales & Marketing,region_2,Bachelor's,f,sourcing,2,31,5.0,6,0,49,1
36302,Operations,region_2,Master's & above,m,sourcing,2,50,4.0,5,0,54,0
65924,Procurement,region_23,Master's & above,m,sourcing,2,36,1.0,9,0,69,0
71483,Technology,region_3,Bachelor's,m,other,1,30,3.0,8,0,83,0
12576,Sales & Marketing,region_22,Bachelor's,f,sourcing,1,37,5.0,8,0,50,0
8875,Procurement,region_17,Bachelor's,m,other,1,28,4.0,2,0,69,0
63017,Analytics,region_2,Master's & above,m,other,1,20,3.0,2,0,89,0
61727,Finance,region_7,Bachelor's,f,sourcing,1,26,3.0,2,0,61,0
22985,Operations,region_22,Master's & above,f,sourcing,1,48,5.0,6,0,62,0
47793,Finance,region_2,Below Secondary,m,sourcing,3,21,3.0,2,0,60,0
24666,Sales & Marketing,region_2,Master's & above,m,sourcing,2,37,1.0,6,0,49,0
13917,Sales & Marketing,region_28,Bachelor's,f,other,1,27,1.0,5,0,49,0
16306,Procurement,region_2,Bachelor's,m,other,2,31,3.0,7,0,69,0
6262,Technology,region_15,Bachelor's,f,other,1,42,1.0,12,0,82,0
64833,Analytics,region_15,Master's & above,m,sourcing,1,34,5.0,7,0,81,0
68583,Sales & Marketing,region_32,Bachelor's,m,sourcing,1,29,3.0,5,0,52,0
68792,Legal,region_26,Bachelor's,m,other,1,34,5.0,6,0,53,0
6016,Sales & Marketing,region_29,Bachelor's,m,other,1,30,4.0,3,0,49,0
5850,Sales & Marketing,region_2,Bachelor's,m,referred,1,30,2.0,2,0,51,0
44339,Analytics,region_1,Master's & above,m,other,1,35,5.0,2,0,85,0
41053,Technology,region_8,Bachelor's,f,sourcing,1,28,3.0,7,0,76,0
31320,Legal,region_22,Master's & above,m,sourcing,1,35,3.0,5,0,57,0
3033,Sales & Marketing,region_7,Bachelor's,m,sourcing,1,31,2.0,2,0,62,1
4436,Procurement,region_28,Bachelor's,m,other,1,29,3.0,2,0,70,0
53190,Procurement,region_4,Bachelor's,m,other,1,27,4.0,2,0,70,0
51729,Analytics,region_22,Master's & above,m,other,1,33,4.0,4,0,86,0
30891,Procurement,region_26,Bachelor's,m,other,1,33,5.0,3,0,66,0
2949,Procurement,region_31,Master's & above,m,other,1,33,2.0,4,0,71,0
36137,Sales & Marketing,region_22,Bachelor's,f,other,1,29,4.0,3,0,48,0
53638,Sales & Marketing,region_4,Bachelor's,m,other,1,42,4.0,11,0,97,1
7293,Operations,region_2,Master's & above,f,sourcing,2,38,3.0,6,0,63,1
59402,Operations,region_29,Bachelor's,m,sourcing,1,30,3.0,5,0,61,0
43277,Operations,region_7,Master's & above,m,other,1,37,4.0,11,0,59,0
19907,Operations,region_2,Master's & above,m,other,1,52,3.0,8,0,64,0
77435,Operations,region_2,Bachelor's,f,sourcing,1,52,1.0,22,0,62,0
31206,Procurement,region_2,Bachelor's,f,sourcing,1,43,3.0,6,0,64,0
4186,Sales & Marketing,region_22,Master's & above,m,other,1,57,1.0,12,0,52,0
61180,Sales & Marketing,region_2,Bachelor's,f,sourcing,1,40,5.0,9,0,51,0
73340,Sales & Marketing,region_2,Master's & above,m,sourcing,2,41,1.0,3,0,47,0
65867,Finance,region_2,Master's & above,f,other,1,54,3.0,19,0,58,0
20609,Sales & Marketing,region_2,Bachelor's,f,sourcing,1,24,1.0,2,0,50,0
41670,Finance,region_2,Bachelor's,m,other,1,40,4.0,5,0,59,0
30606,Operations,region_22,Master's & above,m,other,2,48,5.0,18,0,58,1
30333,Sales & Marketing,region_31,Bachelor's,m,sourcing,2,46,2.0,9,0,49,0
15407,Sales & Marketing,region_2,Bachelor's,f,sourcing,1,37,5.0,4,0,55,0
57105,HR,region_29,Bachelor's,m,other,1,32,3.0,5,0,52,0
26393,Operations,region_22,Bachelor's,m,other,1,33,5.0,6,0,61,0
13289,Sales & Marketing,region_7,Bachelor's,f,other,1,35,3.0,9,0,44,1
71438,Technology,region_22,Bachelor's,m,sourcing,1,31,3.0,4,0,87,1
6442,Operations,region_4,Master's & above,m,other,1,49,4.0,6,0,60,0
68555,Sales & Marketing,region_27,Bachelor's,m,other,1,29,3.0,5,0,51,0
32566,Procurement,region_2,Master's & above,m,sourcing,2,37,5.0,8,0,69,0
66330,Operations,region_2,Master's & above,f,sourcing,1,49,2.0,5,0,59,0
52187,Analytics,region_2,Bachelor's,m,other,1,50,5.0,7,0,87,0
37447,Sales & Marketing,region_23,Bachelor's,f,other,1,31,4.0,4,0,50,0
33627,Sales & Marketing,region_15,Master's & above,m,sourcing,1,30,1.0,2,0,47,0
48424,Sales & Marketing,region_7,Bachelor's,m,other,1,56,3.0,6,0,50,0
75564,Operations,region_22,Master's & above,f,other,1,47,5.0,18,0,58,0
41852,Operations,region_13,Bachelor's,m,sourcing,1,38,3.0,7,0,62,0
39243,Analytics,region_14,Bachelor's,m,sourcing,1,36,4.0,3,0,84,0
35368,Operations,region_27,Bachelor's,f,sourcing,1,43,3.0,10,0,62,1
22291,Sales & Marketing,region_1,Bachelor's,f,sourcing,1,29,3.0,5,0,54,0
28643,Operations,region_2,Master's & above,m,other,1,54,5.0,17,0,54,0
8994,Operations,region_12,Bachelor's,f,other,1,33,5.0,6,0,64,0
63108,Sales & Marketing,region_2,Bachelor's,m,sourcing,1,36,5.0,3,0,59,1
5098,Analytics,region_29,Bachelor's,m,sourcing,1,26,4.0,3,0,86,0
2007,Sales & Marketing,region_7,Bachelor's,m,other,3,26,1.0,4,0,51,0
27513,R&D,region_29,Bachelor's,m,other,1,29,5.0,5,0,81,0
42123,Operations,region_32,Bachelor's,m,sourcing,1,28,3.0,6,0,58,0
8841,Procurement,region_17,Master's & above,f,sourcing,1,43,3.0,13,0,69,0
49429,Finance,region_2,Bachelor's,f,other,1,26,5.0,4,0,60,0
38489,Technology,region_10,Master's & above,f,other,1,40,3.0,3,0,78,0
74472,Sales & Marketing,region_31,Bachelor's,f,other,3,28,4.0,1,0,55,0
44773,Analytics,region_1,Master's & above,m,other,1,34,4.0,10,0,85,0
54342,Technology,region_2,Bachelor's,m,sourcing,1,36,5.0,4,0,81,0
44436,Sales & Marketing,region_1,Bachelor's,m,sourcing,1,33,1.0,8,0,48,0
70338,Finance,region_31,Bachelor's,m,sourcing,1,31,4.0,6,0,61,0
46659,Procurement,region_15,Bachelor's,m,sourcing,1,41,1.0,5,0,68,0
52684,Sales & Marketing,region_15,Bachelor's,m,sourcing,1,31,2.0,4,0,48,0
31261,Sales & Marketing,region_30,Master's & above,m,other,1,40,2.0,11,0,50,0
5823,Analytics,region_15,Bachelor's,m,other,1,36,3.0,2,0,83,0
63882,Operations,region_32,Master's & above,f,sourcing,1,37,3.0,6,0,61,0
4850,Operations,region_16,Master's & above,m,other,1,38,5.0,2,1,59,0
41732,Sales & Marketing,region_9,Bachelor's,m,other,1,31,3.0,6,0,54,0
38943,Finance,region_20,Master's & above,f,other,1,34,1.0,9,0,59,0
2502,Operations,region_23,Bachelor's,f,sourcing,1,31,3.0,2,0,61,0
41431,Analytics,region_2,Bachelor's,f,other,1,32,5.0,6,0,80,0
23830,Legal,region_2,Bachelor's,m,other,1,46,5.0,5,0,57,0
24393,Procurement,region_2,Master's & above,m,sourcing,1,46,2.0,16,0,73,0
3271,Procurement,region_14,Master's & above,m,other,1,39,5.0,10,0,67,0
24861,Finance,region_7,Bachelor's,m,sourcing,1,36,3.0,4,0,58,0
59927,Operations,region_15,Bachelor's,m,other,1,29,4.0,3,0,59,0
42318,Technology,region_16,Master's & above,m,sourcing,1,40,3.0,8,0,81,0
18279,Finance,region_27,Bachelor's,m,sourcing,2,26,3.0,2,0,62,0
35849,Sales & Marketing,region_13,Master's & above,f,other,1,32,4.0,5,0,48,0
8979,Analytics,region_13,Bachelor's,m,other,2,36,3.0,7,0,84,0
7729,Analytics,region_26,Bachelor's,m,sourcing,1,29,4.0,4,1,85,0
11022,Procurement,region_7,Bachelor's,f,other,1,29,3.0,5,0,66,0
25575,Procurement,region_7,Bachelor's,f,other,1,45,4.0,2,0,69,0
29444,Analytics,region_22,Bachelor's,m,other,1,39,1.0,9,0,79,0
19051,Analytics,region_12,Bachelor's,m,sourcing,1,28,3.0,2,0,83,0
1075,Procurement,region_7,Master's & above,f,other,1,34,5.0,4,0,65,0
45227,Procurement,region_7,Master's & above,m,sourcing,1,49,3.0,8,0,75,0
64225,Sales & Marketing,region_19,Bachelor's,m,other,2,37,1.0,5,0,50,0
2642,Sales & Marketing,region_5,Bachelor's,m,other,1,34,3.0,8,0,52,0
34220,Sales & Marketing,region_2,Bachelor's,m,sourcing,1,56,4.0,7,0,42,0
35773,R&D,region_2,Bachelor's,m,other,1,26,3.0,3,0,89,0
25155,Sales & Marketing,region_11,Bachelor's,f,other,1,33,3.0,8,0,47,0
45887,Procurement,region_33,Bachelor's,m,sourcing,1,31,3.0,7,0,74,0
8300,HR,region_20,Bachelor's,f,other,1,27,4.0,3,0,48,0
49549,Operations,region_13,Master's & above,f,sourcing,1,39,5.0,3,0,59,1
22602,Technology,region_7,Bachelor's,f,other,1,34,4.0,10,0,82,0
57803,Procurement,region_8,Master's & above,m,sourcing,1,39,2.0,11,0,71,0
48742,Sales & Marketing,region_31,Bachelor's,m,other,1,37,4.0,9,0,51,0
76453,Procurement,region_22,Bachelor's,m,sourcing,3,35,3.0,5,0,70,0
35188,Operations,region_23,Master's & above,m,other,1,41,3.0,7,0,61,0
77455,Technology,region_27,Bachelor's,m,sourcing,4,26,3.0,3,0,84,0
28895,Analytics,region_28,Bachelor's,m,other,1,34,3.0,4,0,87,0
9142,Operations,region_11,Master's & above,m,sourcing,2,37,5.0,3,0,65,0
44038,Technology,region_26,Bachelor's,m,sourcing,1,29,4.0,7,0,85,0
30869,Sales & Marketing,region_17,Master's & above,m,sourcing,2,38,4.0,7,0,48,0
12246,Procurement,region_17,Bachelor's,f,sourcing,1,50,5.0,23,0,74,0
45687,Operations,region_19,Bachelor's,f,sourcing,1,35,3.0,9,0,59,0
63808,Analytics,region_2,Bachelor's,m,other,1,40,1.0,11,0,84,0
41473,Technology,region_15,Master's & above,f,other,2,34,2.0,7,0,82,0
64505,Sales & Marketing,region_28,Bachelor's,m,other,1,35,5.0,4,0,49,0
31294,Sales & Marketing,region_23,Master's & above,f,other,1,34,3.0,8,0,46,0
69298,Procurement,region_7,Master's & above,f,other,1,38,4.0,9,0,69,0
54490,Analytics,region_7,Bachelor's,m,other,2,30,5.0,4,0,84,1
52920,Finance,region_4,Master's & above,m,other,1,40,3.0,11,0,61,0
47737,Sales & Marketing,region_2,Bachelor's,f,sourcing,2,47,5.0,5,0,48,0
1721,Sales & Marketing,region_7,Bachelor's,m,sourcing,1,52,3.0,4,0,55,0
47712,Sales & Marketing,region_13,Bachelor's,m,sourcing,1,47,5.0,7,0,50,0
7379,Sales & Marketing,region_27,Master's & above,m,other,1,34,3.0,2,0,48,0
36032,Sales & Marketing,region_4,Master's & above,m,other,1,35,4.0,7,1,50,1
47244,Analytics,region_31,Bachelor's,m,sourcing,1,27,3.0,4,0,81,0
76546,Procurement,region_4,Bachelor's,f,other,1,32,3.0,7,0,66,0
2004,Legal,region_22,Bachelor's,m,other,1,25,4.0,2,0,60,0
62018,Analytics,region_22,Bachelor's,m,other,1,27,4.0,4,0,86,1
2954,Procurement,region_2,Bachelor's,f,other,1,27,3.0,4,0,73,0
10964,Sales & Marketing,region_7,Master's & above,m,sourcing,2,46,1.0,11,0,47,0
32709,R&D,region_22,Master's & above,m,sourcing,1,40,3.0,5,0,84,0
46992,Technology,region_22,Bachelor's,m,other,1,28,5.0,3,0,76,1
40810,Operations,region_2,Bachelor's,f,other,1,50,5.0,7,0,59,0
22248,Technology,region_7,Bachelor's,f,other,1,27,4.0,3,0,79,0
7727,Operations,region_4,Bachelor's,m,other,1,27,4.0,3,0,76,1
37240,Operations,region_16,Bachelor's,f,other,1,30,4.0,5,0,58,0
53080,Operations,region_22,Bachelor's,m,other,1,44,5.0,4,0,56,0
52796,Sales & Marketing,region_28,Master's & above,f,sourcing,1,35,5.0,6,0,49,0
63928,Technology,region_31,Bachelor's,m,other,1,32,5.0,6,0,81,0
62146,Sales & Marketing,region_2,Master's & above,m,other,1,59,4.0,5,0,52,0
66401,Procurement,region_2,Bachelor's,m,other,1,40,4.0,9,0,65,0
22932,Analytics,region_7,Bachelor's,m,other,2,39,5.0,8,0,82,0
58940,Finance,region_2,Master's & above,m,other,2,36,2.0,4,0,60,0
22372,Technology,region_31,Master's & above,m,other,1,32,1.0,5,0,82,0
8278,Procurement,region_13,Bachelor's,f,sourcing,1,30,4.0,2,0,86,1
32719,Sales & Marketing,region_5,Bachelor's,m,other,2,29,1.0,4,0,47,0
49088,Technology,region_27,Bachelor's,m,sourcing,1,32,5.0,8,0,82,0
